customer_id,customer_city,order_id,order_status,order_delivered_customer_time,how_late_days
1334,Екатеринбург,1400,Returned,31/03/24 23:59,38.80624708849537
1334,Екатеринбург,1404,Delivered,24/02/24 08:11,1.7208333333333334
1334,Екатеринбург,1406,Returned,31/03/24 23:59,37.377550591469905
1335,Ижевск,1742,Delivered,24/02/24 12:14,0.8326388888888889
1335,Ижевск,1743,Delivered,23/02/24 22:01,-0.4270833333333333
1338,Уфа,189,In Transit,31/03/24 23:59,69.52009994673611
1339,Нижний Новгород,383,Delivered,28/01/24 22:47,1.4159722222222222
1339,Нижний Новгород,706,Delivered,05/02/24 22:02,0.5409722222222222
1340,Ростов-на-Дону,3174,In Transit,31/03/24 23:59,16.646428498819443
1341,Ижевск,193,Delivered,20/01/24 18:45,0.5541666666666667
1343,Челябинск,3831,Returned,31/03/24 23:59,7.8633706386689814
1343,Челябинск,3833,In Transit,31/03/24 23:59,6.817196129097223
1343,Челябинск,3834,In Transit,31/03/24 23:59,9.65908522349537
1344,Екатеринбург,199,Delivered,23/01/24 00:23,1.7375
1345,Челябинск,2171,Delivered,01/03/24 23:06,-0.9527777777777777
1346,Нижний Новгород,3522,Delivered,23/03/24 18:19,1.898611111111111
1346,Нижний Новгород,3523,Returned,31/03/24 23:59,12.173990671006944
1349,,217,Delivered,24/01/24 13:56,2.1354166666666665
1352,Москва,2280,Returned,31/03/24 23:59,26.124466531979166
1352,Москва,2282,Returned,31/03/24 23:59,22.813758569131945
1354,Екатеринбург,2325,Returned,31/03/24 23:59,26.81180709341435
1355,Волгоград,1980,Delivered,04/03/24 13:10,1.4361111111111111
1355,Волгоград,1981,Delivered,02/03/24 16:33,0.61875
1356,Екатеринбург,998,Returned,31/03/24 23:59,45.161863359189816
1357,Краснодар,3265,Delivered,18/03/24 19:57,-0.8118055555555556
1359,Новосибирск,4141,Delivered,26/03/24 02:04,-0.9715277777777778
1360,Челябинск,698,In Transit,31/03/24 23:59,54.9307393280324
1363,Самара,141,Returned,31/03/24 23:59,68.24642752780093
1365,Волгоград,4647,In Transit,31/03/24 23:59,-0.7025681342592592
1370,Новосибирск,1891,Returned,31/03/24 23:59,28.379304039930553
1372,Тольятти,1569,In Transit,31/03/24 23:59,37.326248876747684
1373,Казань,1316,In Transit,31/03/24 23:59,39.82695789341435
1375,Тольятти,895,Delivered,12/02/24 04:25,0.9805555555555555
1375,Тольятти,2461,Delivered,06/03/24 01:26,-0.84375
1376,Самара,1397,Returned,31/03/24 23:59,39.736133989849534
1377,Самара,1225,Returned,31/03/24 23:59,39.34437006962963
1378,Казань,503,Delivered,02/02/24 23:00,-0.2
1380,Тюмень,3568,Delivered,24/03/24 04:29,1.4444444444444444
1380,Тюмень,3570,In Transit,31/03/24 23:59,10.266274339641205
1380,Тюмень,3575,Delivered,19/03/24 12:16,-0.6305555555555555
1387,Казань,3468,In Transit,31/03/24 23:59,12.921724586226851
1393,Самара,4864,Delivered,03/04/24 19:31,1.7409722222222221
1395,Саратов,1391,In Transit,31/03/24 23:59,40.53611840409722
1395,Саратов,1392,In Transit,31/03/24 23:59,40.14472159625
1395,Саратов,1524,Delivered,25/02/24 22:20,2.54375
1395,Саратов,1525,Delivered,23/02/24 23:29,1.6333333333333333
1398,Ижевск,564,Returned,31/03/24 23:59,53.91871638854167
1398,Ижевск,565,Returned,31/03/24 23:59,52.72601387819444
1398,Ижевск,3330,In Transit,31/03/24 23:59,11.434037060173612
1399,Уфа,1438,Delivered,22/02/24 23:09,3.9055555555555554
1399,Уфа,1439,In Transit,31/03/24 23:59,39.404292384953706
1400,Москва,1685,Delivered,24/02/24 23:08,1.3979166666666667
1401,Пермь,4603,Delivered,03/04/24 21:29,3.6527777777777777
1402,Красноярск,202,Returned,31/03/24 23:59,67.91753391481481
1402,Красноярск,714,Returned,31/03/24 23:59,50.23202174900463
1404,Ижевск,4425,In Transit,31/03/24 23:59,3.085962360451389
1405,Красноярск,1605,In Transit,31/03/24 23:59,38.35672111158565
1406,Воронеж,2530,Delivered,09/03/24 14:26,3.0118055555555556
1410,Уфа,4254,In Transit,31/03/24 23:59,4.40553588150463
1411,Москва,980,In Transit,31/03/24 23:59,47.513988944432874
1413,Екатеринбург,3587,Delivered,21/03/24 19:02,0.09166666666666666
1417,Тюмень,4605,Delivered,30/03/24 19:46,1.3159722222222223
1419,Краснодар,1779,Delivered,28/02/24 07:07,-0.16041666666666668
1420,Ижевск,4413,Returned,31/03/24 23:59,-1.5553731567476852
1422,Екатеринбург,1264,Returned,31/03/24 23:59,38.93377645711806
1425,Ростов-на-Дону,1365,Delivered,22/02/24 10:22,0.7284722222222222
1425,Ростов-на-Дону,5105,Delivered,05/04/24 20:32,-0.7618055555555555
1428,Саратов,307,Returned,31/03/24 23:59,64.36612662743056
1433,,115,Delivered,18/01/24 19:25,1.5222222222222221
1435,Москва,1741,Returned,31/03/24 23:59,35.166690826203705
1445,Челябинск,4340,In Transit,31/03/24 23:59,5.050085238599538
1446,Новосибирск,4487,Returned,31/03/24 23:59,-1.9329027331481483
1448,Ижевск,4025,Returned,31/03/24 23:59,6.013000469189815
1450,Омск,818,Delivered,13/02/24 16:49,1.3715277777777777
1452,Новосибирск,5072,Delivered,02/04/24 16:52,-0.7
1453,Тольятти,2175,Returned,31/03/24 23:59,26.22636280047454
1453,Тольятти,2176,Delivered,05/03/24 05:00,1.3479166666666667
1457,Ижевск,3348,Delivered,21/03/24 00:10,2.3333333333333335
1457,Ижевск,3349,Delivered,17/03/24 19:26,0.15625
1458,Самара,4111,Delivered,24/03/24 03:49,-0.5159722222222223
1458,Самара,4708,Returned,31/03/24 23:59,-2.865341048113426
1459,Волгоград,116,In Transit,31/03/24 23:59,72.38740072609954
1464,Саратов,769,In Transit,31/03/24 23:59,50.849663587546296
1468,Омск,1153,Delivered,14/02/24 20:55,-0.10138888888888889
1468,Омск,4225,Delivered,01/04/24 00:02,3.7381944444444444
1471,Москва,372,Delivered,28/01/24 05:52,0.12222222222222222
1471,Москва,373,Delivered,29/01/24 08:07,2.467361111111111
1471,Москва,374,Returned,31/03/24 23:59,62.14188569954862
1472,Тольятти,2370,Delivered,03/03/24 17:44,-0.6458333333333334
1472,Тольятти,2371,Returned,31/03/24 23:59,25.221532547696757
1476,Тюмень,860,In Transit,31/03/24 23:59,51.58071312150463
1478,Тольятти,975,Returned,31/03/24 23:59,46.41231279378472
1483,Москва,1402,Returned,31/03/24 23:59,37.67066986649306
1483,Москва,1403,Returned,31/03/24 23:59,39.839427129212964
1483,Москва,1405,In Transit,31/03/24 23:59,38.23397499251157
1483,Москва,4547,Delivered,02/04/24 20:25,1.8722222222222222
1486,Уфа,630,Delivered,05/02/24 08:35,0.4340277777777778
1490,Екатеринбург,2347,Delivered,05/03/24 15:54,0.7340277777777777
1493,Саратов,2994,Returned,31/03/24 23:59,17.25525201925926
1493,Саратов,4838,Delivered,05/04/24 07:34,3.561111111111111
1493,Саратов,4843,Delivered,05/04/24 17:41,3.0701388888888888
1494,Самара,3846,In Transit,31/03/24 23:59,6.334773573136574
1495,Нижний Новгород,354,In Transit,31/03/24 23:59,64.41844119673611
1495,Нижний Новгород,1320,In Transit,31/03/24 23:59,40.76930858679398
1495,Нижний Новгород,2753,Returned,31/03/24 23:59,17.39114824560185
1496,Уфа,1689,In Transit,31/03/24 23:59,34.11796583114583
1499,Краснодар,2595,Delivered,14/03/24 06:21,2.873611111111111
1502,Краснодар,2396,Delivered,08/03/24 19:15,1.9506944444444445
1502,Краснодар,2397,Delivered,07/03/24 15:31,1.8534722222222222
1508,Волгоград,1292,Delivered,21/02/24 04:48,3.3333333333333335
1508,Волгоград,2799,In Transit,31/03/24 23:59,19.102696748356482
1510,Нижний Новгород,787,In Transit,31/03/24 23:59,53.379238676828706
1510,Нижний Новгород,5101,In Transit,31/03/24 23:59,-3.601664894456018
1510,Нижний Новгород,5102,Delivered,06/04/24 05:02,2.1131944444444444
1512,Екатеринбург,4903,Delivered,03/04/24 13:04,0.33541666666666664
1513,Екатеринбург,2489,Delivered,09/03/24 09:38,1.7972222222222223
1515,Казань,4261,Delivered,27/03/24 07:42,-0.5590277777777778
1515,Казань,4262,Returned,31/03/24 23:59,2.604854327488426
1517,Омск,156,Delivered,19/01/24 11:43,0.8388888888888889
1518,Москва,2508,Returned,31/03/24 23:59,23.856017999849538
1518,Москва,4415,Delivered,28/03/24 08:31,-0.025694444444444443
1518,Москва,4416,Returned,31/03/24 23:59,0.8315526332407407
1523,Самара,3490,Returned,31/03/24 23:59,9.28796624337963
1523,Самара,3492,Delivered,20/03/24 14:45,1.8527777777777779
1524,Пермь,183,Returned,31/03/24 23:59,67.15711100449074
1527,Ростов-на-Дону,981,Returned,31/03/24 23:59,46.3334780805787
1527,Ростов-на-Дону,4375,Delivered,02/04/24 01:19,2.3965277777777776
1528,Санкт-Петербург,2183,In Transit,31/03/24 23:59,26.99466932483796
1529,Тюмень,715,Delivered,07/02/24 14:08,-0.26319444444444445
1529,Тюмень,3708,In Transit,31/03/24 23:59,7.909702940810185
1530,Омск,1197,Delivered,22/02/24 04:04,3.814583333333333
1530,Омск,1198,Delivered,21/02/24 17:32,2.123611111111111
1530,Омск,1199,Delivered,17/02/24 23:51,2.6993055555555556
1531,Ижевск,1799,Delivered,28/02/24 17:39,1.625
1532,Ростов-на-Дону,1698,Delivered,23/02/24 13:22,-0.7368055555555556
1533,Новосибирск,766,Delivered,06/02/24 17:00,0.5333333333333333
1533,Новосибирск,767,Returned,31/03/24 23:59,50.72784490390046
1533,Новосибирск,816,In Transit,31/03/24 23:59,51.15644432076389
1533,Новосибирск,2948,In Transit,31/03/24 23:59,18.24849146980324
1533,Новосибирск,2949,Delivered,12/03/24 01:18,0.19305555555555556
1533,Новосибирск,2950,Delivered,15/03/24 04:37,1.070138888888889
1533,Новосибирск,2951,In Transit,31/03/24 23:59,18.288565668159723
1535,Новосибирск,271,Delivered,28/01/24 03:13,3.1013888888888888
1536,Красноярск,123,Returned,31/03/24 23:59,72.82918576340278
1536,Красноярск,2480,Returned,31/03/24 23:59,20.289170072106483
1540,Ижевск,1570,In Transit,31/03/24 23:59,36.062415534375
1541,Тюмень,3641,In Transit,31/03/24 23:59,9.773077479236111
1541,Тюмень,3646,Delivered,20/03/24 12:36,-0.31527777777777777
1542,Санкт-Петербург,531,Returned,31/03/24 23:59,55.286884030879634
1543,Ростов-на-Дону,1903,Delivered,29/02/24 02:06,1.2555555555555555
1543,Ростов-на-Дону,1906,Returned,31/03/24 23:59,27.82193434494213
1543,Ростов-на-Дону,3301,Returned,31/03/24 23:59,12.694383423437502
1543,Ростов-на-Дону,3302,In Transit,31/03/24 23:59,11.852921928043981
1544,Краснодар,5030,Delivered,07/04/24 17:09,2.201388888888889
1548,Омск,2837,Returned,31/03/24 23:59,17.702580355671298
1549,Воронеж,701,Delivered,09/02/24 17:02,1.2340277777777777
1549,Воронеж,2511,Delivered,06/03/24 07:17,0.07708333333333334
1550,Ижевск,1211,Returned,31/03/24 23:59,40.34171870942129
1550,Ижевск,1212,Returned,31/03/24 23:59,39.79737939792824
1551,Казань,3588,In Transit,31/03/24 23:59,8.745174082719908
1552,Ростов-на-Дону,1870,In Transit,31/03/24 23:59,30.882281674305553
1556,Москва,2298,In Transit,31/03/24 23:59,25.155260014537035
1556,Москва,2301,Delivered,04/03/24 20:42,-0.24375
1558,Тольятти,5092,Returned,31/03/24 23:59,-6.190397817685184
1559,Екатеринбург,1500,Delivered,24/02/24 13:27,3.535416666666667
1563,Самара,149,In Transit,31/03/24 23:59,72.3197752827199
1563,Самара,150,Delivered,20/01/24 22:50,0.5611111111111111
1564,Казань,1205,In Transit,31/03/24 23:59,41.856423832233794
1564,Казань,4882,Delivered,01/04/24 14:33,0.16944444444444445
1565,Казань,165,Returned,31/03/24 23:59,69.44849064030093
1567,,2800,In Transit,31/03/24 23:59,18.777881523425926
1567,,2801,Returned,31/03/24 23:59,18.693038561041668
1567,,4047,Delivered,27/03/24 14:47,1.2222222222222223
1573,Тюмень,2767,Returned,31/03/24 23:59,17.198860277685185
1574,Тольятти,2785,Returned,31/03/24 23:59,20.2106612521875
1576,Саратов,4144,In Transit,31/03/24 23:59,4.776174985532407
1576,Саратов,4145,In Transit,31/03/24 23:59,6.365125862627315
1584,Санкт-Петербург,1004,Delivered,12/02/24 16:25,1.0381944444444444
1589,Нижний Новгород,464,In Transit,31/03/24 23:59,57.99070929002314
1589,Нижний Новгород,468,Delivered,05/02/24 02:49,1.7805555555555554
1590,Тюмень,4653,In Transit,31/03/24 23:59,1.438986348761574
1591,Новосибирск,1129,In Transit,31/03/24 23:59,45.70715067543981
1594,Красноярск,3180,Returned,31/03/24 23:59,15.936645913946759
1595,Омск,1472,In Transit,31/03/24 23:59,39.73247434927083
1596,Ростов-на-Дону,1476,In Transit,31/03/24 23:59,36.61192556506944
1597,Воронеж,1389,Delivered,21/02/24 16:38,-0.3458333333333333
1598,Красноярск,3851,In Transit,31/03/24 23:59,7.7898858009375
1598,Красноярск,3855,Delivered,24/03/24 02:57,2.2618055555555556
1600,Уфа,3827,Returned,31/03/24 23:59,8.251061236273149
1601,Казань,2191,Delivered,05/03/24 02:29,1.2041666666666666
1601,Казань,2192,In Transit,31/03/24 23:59,29.060263737048608
1602,Санкт-Петербург,2576,Delivered,10/03/24 01:00,1.2541666666666667
1603,Ростов-на-Дону,900,In Transit,31/03/24 23:59,49.34203902685185
1603,Ростов-на-Дону,903,In Transit,31/03/24 23:59,49.392309800196756
1606,Нижний Новгород,4834,Delivered,31/03/24 19:41,0.775
1606,Нижний Новгород,4835,Returned,31/03/24 23:59,-0.8902792853819445
1606,Нижний Новгород,4836,Returned,31/03/24 23:59,-1.4403199152430557
1606,Нижний Новгород,4837,In Transit,31/03/24 23:59,-1.7240006590162038
1609,,479,Delivered,04/02/24 15:43,2.9375
1609,,480,Delivered,31/01/24 19:20,1.7402777777777778
1609,,481,Delivered,04/02/24 04:31,0.5319444444444444
1610,Красноярск,2089,In Transit,31/03/24 23:59,28.697178249953705
1612,Тольятти,1256,Returned,31/03/24 23:59,39.007776774166665
1614,Тюмень,184,Delivered,22/01/24 00:00,1.9222222222222223
1614,Тюмень,187,In Transit,31/03/24 23:59,68.74746408167825
1615,Челябинск,3903,Returned,31/03/24 23:59,4.847352980196759
1616,Екатеринбург,3557,Delivered,17/03/24 22:20,-0.575
1617,Ростов-на-Дону,1037,Delivered,19/02/24 06:31,3.470138888888889
1617,Ростов-на-Дону,1039,Delivered,16/02/24 23:14,0.8902777777777777
1618,Краснодар,4927,Returned,31/03/24 23:59,-1.6652304479976852
1621,Тольятти,542,Delivered,31/01/24 17:49,-0.9395833333333333
1621,Тольятти,546,Returned,31/03/24 23:59,56.40179427493055
1624,Красноярск,1542,Delivered,25/02/24 03:12,3.921527777777778
1624,Красноярск,1993,Delivered,29/02/24 21:43,-0.5826388888888889
1626,Екатеринбург,3757,In Transit,31/03/24 23:59,9.041911009004629
1627,Воронеж,3261,In Transit,31/03/24 23:59,14.71542837579861
1627,Воронеж,3262,Delivered,17/03/24 08:00,0.4722222222222222
1629,Нижний Новгород,393,Delivered,30/01/24 11:27,3.276388888888889
1629,Нижний Новгород,510,Delivered,05/02/24 00:59,0.48194444444444445
1631,Челябинск,2412,In Transit,31/03/24 23:59,25.906583621886572
1631,Челябинск,2413,Returned,31/03/24 23:59,24.336724344594906
1632,Казань,918,In Transit,31/03/24 23:59,49.55421218052083
1632,Казань,919,Returned,31/03/24 23:59,47.2068684234375
1635,Челябинск,4758,In Transit,31/03/24 23:59,-2.6853083346064817
1636,Омск,2469,Returned,31/03/24 23:59,21.116592422164352
1637,Омск,4258,In Transit,31/03/24 23:59,2.9343159862847226
1638,Тюмень,635,Delivered,05/02/24 20:06,-0.8236111111111111
1638,Тюмень,636,Returned,31/03/24 23:59,51.285437315300925
1638,Тюмень,3314,In Transit,31/03/24 23:59,12.75168326650463
1639,Нижний Новгород,5006,In Transit,31/03/24 23:59,-4.031988870578704
1639,Нижний Новгород,5010,Delivered,01/04/24 19:34,-0.675
1640,Пермь,4813,In Transit,31/03/24 23:59,-0.2894592281481481
1642,Санкт-Петербург,4367,Returned,31/03/24 23:59,-0.34138695491898147
1644,Нижний Новгород,2892,Delivered,13/03/24 19:45,1.2402777777777778
1644,Нижний Новгород,2897,In Transit,31/03/24 23:59,18.072685962881945
1646,Саратов,864,Returned,31/03/24 23:59,47.87614272765046
1646,Саратов,3280,In Transit,31/03/24 23:59,13.114468149733797
1648,Новосибирск,624,In Transit,31/03/24 23:59,56.55149354199074
1648,Новосибирск,625,Delivered,08/02/24 20:44,3.7291666666666665
1648,Новосибирск,4538,Returned,31/03/24 23:59,-1.7078827639930556
1650,Новосибирск,660,Returned,31/03/24 23:59,51.66780477550926
1650,Новосибирск,664,Delivered,07/02/24 06:36,2.1569444444444446
1650,Новосибирск,1027,Delivered,18/02/24 13:25,3.895138888888889
1650,Новосибирск,1029,In Transit,31/03/24 23:59,45.139956070879634
1654,Челябинск,250,In Transit,31/03/24 23:59,67.8159845483912
1657,Челябинск,2076,Returned,31/03/24 23:59,28.529434199652776
1657,Челябинск,3614,Returned,31/03/24 23:59,9.906534652569444
1658,Ростов-на-Дону,3491,Delivered,19/03/24 12:54,1.0520833333333333
1658,Ростов-на-Дону,3494,In Transit,31/03/24 23:59,10.730432418518518
1658,Ростов-на-Дону,3495,In Transit,31/03/24 23:59,11.171821330856481
1659,Ижевск,256,Delivered,25/01/24 11:00,-0.03958333333333333
1660,Санкт-Петербург,623,Delivered,08/02/24 16:33,1.1354166666666667
1662,Санкт-Петербург,4334,In Transit,31/03/24 23:59,4.656990174722222
1663,Самара,793,In Transit,31/03/24 23:59,49.82364936650463
1664,,2646,In Transit,31/03/24 23:59,20.29808520111111
1664,,2648,Delivered,09/03/24 01:51,-0.6027777777777777
1666,Волгоград,513,Delivered,31/01/24 19:57,0.2534722222222222
1666,Волгоград,586,In Transit,31/03/24 23:59,56.45305004359954
1668,Красноярск,941,Delivered,09/02/24 08:49,-0.25625
1669,Новосибирск,404,Delivered,02/02/24 04:31,3.547222222222222
1670,Челябинск,1260,Delivered,18/02/24 02:48,1.0569444444444445
1670,Челябинск,1261,Delivered,22/02/24 23:53,2.575
1673,Нижний Новгород,777,Delivered,10/02/24 15:40,0.5256944444444445
1678,Воронеж,231,Delivered,21/01/24 17:23,0.15555555555555556
1678,Воронеж,232,Delivered,27/01/24 07:35,1.2722222222222221
1678,Воронеж,234,In Transit,31/03/24 23:59,65.915784378125
1679,Тюмень,2418,Returned,31/03/24 23:59,21.186844490752314
1679,Тюмень,2419,Delivered,07/03/24 11:28,2.2777777777777777
1680,Тюмень,4142,Returned,31/03/24 23:59,5.3931606772685186
1681,Тольятти,689,Delivered,08/02/24 02:32,0.5243055555555556
1682,Пермь,224,Delivered,26/01/24 01:51,3.082638888888889
1682,Пермь,225,Delivered,22/01/24 23:37,1.2958333333333334
1683,Воронеж,5029,Delivered,02/04/24 00:22,-0.30277777777777776
1683,Воронеж,5032,Delivered,02/04/24 18:21,0.7256944444444444
1686,Саратов,4294,Delivered,26/03/24 20:49,1.242361111111111
1687,Саратов,576,Returned,31/03/24 23:59,54.83278909480324
1688,Красноярск,203,In Transit,31/03/24 23:59,69.69842439489584
1688,Красноярск,433,Delivered,31/01/24 09:03,1.1215277777777777
1688,Красноярск,434,In Transit,31/03/24 23:59,59.59129685651621
1689,Уфа,298,Delivered,26/01/24 15:03,0.48819444444444443
1696,Саратов,4658,Delivered,31/03/24 00:30,1.5756944444444445
1696,Саратов,4660,In Transit,31/03/24 23:59,-0.139244086875
1696,Саратов,4663,Returned,31/03/24 23:59,-0.12497049931712963
1697,Екатеринбург,1895,Returned,31/03/24 23:59,29.46165691011574
1697,Екатеринбург,1898,In Transit,31/03/24 23:59,32.929403698599536
1697,Екатеринбург,1899,In Transit,31/03/24 23:59,33.09956171673611
1699,Казань,3013,Delivered,16/03/24 18:42,1.007638888888889
1699,Казань,4525,In Transit,31/03/24 23:59,1.1337199322569445
1701,Самара,869,In Transit,31/03/24 23:59,49.2677276577662
1701,Самара,870,In Transit,31/03/24 23:59,49.251182512245364
1701,Самара,871,Delivered,10/02/24 11:37,1.8888888888888888
1701,Самара,2577,In Transit,31/03/24 23:59,20.896040634976853
1701,Самара,2587,Delivered,13/03/24 08:27,1.90625
1704,Тольятти,291,Delivered,23/01/24 22:58,-0.9
1704,Тольятти,292,In Transit,31/03/24 23:59,66.37705929560185
1705,Краснодар,1163,Returned,31/03/24 23:59,40.87048932540509
1711,Нижний Новгород,652,Returned,31/03/24 23:59,55.39423652553241
1711,Нижний Новгород,657,Returned,31/03/24 23:59,51.983355059108796
1713,Краснодар,163,In Transit,31/03/24 23:59,72.88623745151621
1723,Саратов,209,Delivered,24/01/24 06:02,-0.3277777777777778
1723,Саратов,214,Delivered,24/01/24 13:04,3.6430555555555557
1723,Саратов,215,Delivered,21/01/24 05:30,-0.5840277777777778
1724,Воронеж,702,In Transit,31/03/24 23:59,54.08564771567129
1724,Воронеж,703,Returned,31/03/24 23:59,52.069495583287036
1724,Воронеж,4662,Returned,31/03/24 23:59,-3.4524198422685184
1725,Новосибирск,986,Delivered,15/02/24 17:26,0.4513888888888889
1725,Новосибирск,1782,Delivered,26/02/24 05:17,1.225
1726,Омск,216,Returned,31/03/24 23:59,66.67678733903935
1726,Омск,287,Delivered,26/01/24 11:43,-0.17569444444444443
1726,Омск,289,Returned,31/03/24 23:59,67.04558659218749
1726,Омск,483,Delivered,02/02/24 00:52,1.3611111111111112
1727,Екатеринбург,1259,Delivered,20/02/24 07:04,3.2180555555555554
1730,Казань,755,Delivered,09/02/24 11:57,0.6895833333333333
1730,Казань,4446,Delivered,29/03/24 06:11,-0.3951388888888889
1730,Казань,4814,Delivered,03/04/24 10:30,2.1729166666666666
1733,Ижевск,4701,In Transit,31/03/24 23:59,-1.5149544807060185
1734,Ижевск,386,Returned,31/03/24 23:59,61.412640051655096
1734,Ижевск,3311,Delivered,23/03/24 21:10,3.9590277777777776
1734,Ижевск,5047,Returned,31/03/24 23:59,-7.3722420893865745
1735,Краснодар,333,In Transit,31/03/24 23:59,66.18996077137732
1736,Воронеж,4529,Returned,31/03/24 23:59,-1.815124286863426
1737,Москва,2460,Delivered,06/03/24 19:09,0.8493055555555555
1738,Казань,977,Returned,31/03/24 23:59,46.43012266534722
1738,Казань,978,In Transit,31/03/24 23:59,47.85658483875
1740,Нижний Новгород,1447,Delivered,23/02/24 00:59,3.1152777777777776
1740,Нижний Новгород,1658,Returned,31/03/24 23:59,32.49752985380787
1740,Нижний Новгород,1659,In Transit,31/03/24 23:59,35.50069401855324
1740,Нижний Новгород,4031,Delivered,26/03/24 04:25,0.7305555555555555
1744,Воронеж,2859,Delivered,09/03/24 17:03,-0.9993055555555556
1745,Омск,5018,Returned,31/03/24 23:59,-5.079595550185185
1747,Волгоград,4510,Delivered,29/03/24 04:15,1.2291666666666667
1748,Нижний Новгород,2172,In Transit,31/03/24 23:59,29.565714779097224
1750,Красноярск,423,In Transit,31/03/24 23:59,61.41766450988426
1752,Новосибирск,1003,Returned,31/03/24 23:59,44.90028354416667
1753,Ижевск,176,Delivered,21/01/24 19:40,0.24305555555555555
1754,Москва,2783,In Transit,31/03/24 23:59,20.98224832392361
1755,Саратов,876,In Transit,31/03/24 23:59,49.269946089699076
1760,Волгоград,3211,Delivered,16/03/24 09:06,1.2680555555555555
1760,Волгоград,3603,Delivered,17/03/24 13:00,-0.9527777777777777
1761,Воронеж,686,Returned,31/03/24 23:59,53.693953179039354
1765,Самара,432,Delivered,01/02/24 03:47,1.2256944444444444
1769,Тольятти,3240,Returned,31/03/24 23:59,14.016097522499999
1769,Тольятти,3248,Delivered,20/03/24 23:35,1.5430555555555556
1769,Тольятти,3251,Delivered,18/03/24 23:46,0.9958333333333333
1771,Краснодар,3305,Delivered,22/03/24 18:39,3.3541666666666665
1772,Воронеж,283,Delivered,27/01/24 12:00,-0.0763888888888889
1772,Воронеж,284,In Transit,31/03/24 23:59,65.74578991363425
1775,Волгоград,1201,Delivered,15/02/24 01:29,-0.5444444444444444
1778,Нижний Новгород,1656,In Transit,31/03/24 23:59,34.54887527130787
1779,Уфа,348,Delivered,28/01/24 14:02,2.8680555555555554
1786,Москва,3764,In Transit,31/03/24 23:59,7.2331120949652785
1787,Екатеринбург,2637,In Transit,31/03/24 23:59,21.989810391215276
1791,Москва,856,Delivered,15/02/24 02:23,3.359722222222222
1794,Екатеринбург,1036,Delivered,11/02/24 03:44,-0.3333333333333333
1794,Екатеринбург,4760,In Transit,31/03/24 23:59,-2.6104132189351854
1798,Красноярск,1105,Returned,31/03/24 23:59,44.11199582631944
1800,Красноярск,497,Delivered,03/02/24 08:39,-0.4215277777777778
1800,Красноярск,498,In Transit,31/03/24 23:59,57.4445765971412
1803,Омск,3842,In Transit,31/03/24 23:59,9.874002205115742
1804,Тюмень,945,Returned,31/03/24 23:59,45.9298631672338
1808,Омск,1382,In Transit,31/03/24 23:59,39.16694479560185
1808,Омск,1387,Delivered,21/02/24 18:15,2.326388888888889
1810,Ростов-на-Дону,967,In Transit,31/03/24 23:59,48.27518077880787
1810,Ростов-на-Дону,968,Returned,31/03/24 23:59,48.161164277118054
1810,Ростов-на-Дону,969,Delivered,14/02/24 08:34,0.06180555555555556
1810,Ростов-на-Дону,2747,Delivered,12/03/24 14:03,0.7680555555555556
1813,Казань,492,Returned,31/03/24 23:59,56.473348601666665
1813,Казань,494,In Transit,31/03/24 23:59,56.754278560023145
1815,Пермь,902,Delivered,13/02/24 21:43,1.3854166666666667
1815,Пермь,3168,Returned,31/03/24 23:59,14.067183202233796
1815,Пермь,3169,Delivered,17/03/24 11:42,0.4701388888888889
1817,,3691,Returned,31/03/24 23:59,7.490510825902777
1817,,3693,In Transit,31/03/24 23:59,9.646348711157406
1817,,3701,Delivered,26/03/24 00:02,1.8159722222222223
1819,Пермь,1298,Returned,31/03/24 23:59,40.57927475282407
1819,Пермь,2535,Delivered,08/03/24 09:40,0.7993055555555556
1821,Омск,1565,Delivered,27/02/24 06:34,2.495833333333333
1822,Москва,3541,Returned,31/03/24 23:59,10.365535693460648
1826,Казань,285,Delivered,23/01/24 12:34,-0.4152777777777778
1827,Ижевск,957,Returned,31/03/24 23:59,45.93698745231482
1828,Уфа,1571,Returned,31/03/24 23:59,35.07938057577546
1828,Уфа,2497,Delivered,05/03/24 20:57,-0.9395833333333333
1828,Уфа,2498,Returned,31/03/24 23:59,22.043701931053242
1829,Омск,1884,Delivered,01/03/24 03:29,0.9166666666666666
1832,Воронеж,547,Returned,31/03/24 23:59,57.148885456238425
1833,Челябинск,3058,Delivered,14/03/24 08:34,0.8027777777777778
1833,Челябинск,3059,Delivered,14/03/24 15:32,-0.5118055555555555
1835,Ростов-на-Дону,314,Delivered,26/01/24 00:53,0.6881944444444444
1835,Ростов-на-Дону,315,In Transit,31/03/24 23:59,63.28472903427084
1835,Ростов-на-Дону,318,Returned,31/03/24 23:59,65.48709143280092
1835,Ростов-на-Дону,650,Delivered,09/02/24 18:54,3.8493055555555555
1838,Самара,2098,Returned,31/03/24 23:59,29.953880778784725
1839,Краснодар,4960,Delivered,04/04/24 11:38,-0.1701388888888889
1843,Санкт-Петербург,3102,Returned,31/03/24 23:59,16.06297266451389
1846,Челябинск,3560,Returned,31/03/24 23:59,9.273468625162037
1846,Челябинск,3561,Returned,31/03/24 23:59,12.164786205462962
1848,Тольятти,5046,Delivered,06/04/24 05:10,0.007638888888888889
1849,Нижний Новгород,3721,Delivered,25/03/24 20:08,1.992361111111111
1853,Ижевск,3933,Delivered,22/03/24 14:08,-0.2965277777777778
